,sentiment_score,tfidf_score,sentence,sentiment_rate,prediction,sentiment
10,"[1.2872816192821832, 1.1119148664936407, 1.8929430790271942, 1.1119148664936407, 1.166921971999409, 1.1270220370601787, 1.2948601797484254, 1.0750842391361195, 1.1013852648708433, 1.1310397814779358, 1.0668491073677908, 1.0005887202273565, 1.1508111761616302, 1.1657905899804164, 1.1159910038730703, 0, 1.2909179423566712, 1.1310397814779358, 1.2552668987352382, 1.0750842391361195, 1.3791795190304734, 1.274060535208537, 1.0725667087536004, 1.186410593538802, 1.4116267965240084, 1.215986665307217, 1.1234950409361408, 1.0461952406268855, 1.1836164793506185, 1.0294081264212074, 1.0106854684315063, 1.0186868632953465, 0.98840204653406, 0.9788567232703056, 0.982711270884773, 1.2839907061481584, 0.9879594488296146]","[1.8513401149177473, 16.869571468926367, 5.54587703461878, 16.869571468926367, 4.071351932865918, 3.964049604016329, 2.149621075472595, 4.744205448320763, 2.088364824594646, 4.956397428464673, 2.817153763435301, 3.824628006964053, 5.972052942169506, 4.712904255933948, 3.505246334025123, 9.674476621391198, 4.864512022757094, 4.956397428464673, 4.518037070463822, 4.744205448320763, 3.812396234421293, 4.726361684276277, 6.2824117232923165, 3.1539893895279563, 4.082133708469206, 5.033588352801028, 3.544832410719188, 3.631412008772921, 1.9959399466720837, 4.885470873777938, 4.211801108650905, 3.4386408865253806, 3.698587286068688, 4.868966373106474, 6.507851486866876, 7.978027331967469, 4.041311713948952]",stay islam enjoyable islam kind responsive host room clean comfortable house provided comfort full kitchen satellite tv comfortable living room excellent wifi connection area extremely conveniently located downtown boston metro stop walking distance free shuttle connecting airport ,206.8027009,1,1
11,"[1.1195383448590661, 1.1119148664936407, 1.274926745887726, 1.1543380358845685, 1.4936521829298794, 1.0040537288545917, 1.0668491073677908, 1.625091437438404, 1.5783393756688082, 2.3028370175210693, 1.1657905899804164, 0, 1.8596289211974582, 1.8383870543626122, 0, 1.1500786006777497, 1.2505161589752691, 1.0451278670902282, 0.9706221853054642, 2.6938196658932805, 1.1226205100032038, 0, 1.0071322065914623, 0.9934835252903901, 1.6752298829518426, 1.3713810185943844, 1.1119148664936407, 1.274926745887726, 1.3610997839266714, 1.4055225239043758, 1.2540463192590698, 1.092445463639872, 1.8260545119091163, 1.0668491073677908, 1.3001561454501218, 1.5364501149603886, 1.4280212052032213, 1.1326751876830876, 1.9505922093962753, 1.1508111761616302, 1.450302326674504, 1.4096239394311336, 1.2379210703627976, 1.3641712871612415, 1.263487690147261, 1.527703494814413, 1.5509847967134063, 1.1723015605991227, 1.866490349090047, 1.0934409944811598, 1.7803169728092247, 1.1872335957200306, 1.0281594580462667, 1.9061730028324106, 1.0750842391361195, 1.704117695130447, 1.5098072984567745, 1.0668491073677908, 1.7180778222002915, 1.866490349090047, 1.2333720168008768, 1.3417919612961404, 1.0961724110558007, 1.9061730028324106, 1.3631763929657805, 1.1119148664936407, 0.9918140220159145, 1.0150227271118188, 0.973922862410411, 1.2872816192821832, 1.7515141270968388, 1.23274493760482, 1.3758162081068794, 1.63623888066671, 1.0150227271118188, 1.2789593912300763, 4.747116835205696, 1.4936521829298794, 1.2964126658969397, 1.0150227271118188, 1.2872816192821832, 1.4096239394311336, 1.0603274804306695, 1.2295843757419327, 1.9061730028324106, 1.0750842391361195, 1.3795505228004556, 1.381594182574554, 1.0150227271118188, 1.2872816192821832, 1.4096239394311336, 1.0750842391361195, 1.1723015605991227, 1.3001561454501218, 1.640315316642442, 1.2964126658969397, 1.0150227271118188, 1.2872816192821832, 1.0750842391361195, 1.3835169955505802, 2.0484252768788322, 1.6130541294450698, 1.4057965474592424, 1.2295843757419327, 1.9947679029754009, 1.2432158903747232, 1.092445463639872, 1.3978811943313976, 1.1159910038730703, 1.5169449847790153, 1.242777998786423, 1.0668491073677908, 1.3758162081068794, 1.2194697744017755, 1.2964126658969397, 1.6247663277342634, 0.9915789292208036, 1.022584970892323, 1.825464707677934, 1.100758412021345, 5.7488579154893795, 1.3978811943313976, 1.2779348680583897, 1.1123686001031134, 1.563163540630782, 1.640315316642442, 1.0186868632953465, 1.1134521548162735, 1.2295843757419327, 1.2400302632202054, 1.3529312578185186, 1.1500786006777497, 1.5025089253328456, 1.1073260690735833, 1.2383590729885272, 1.263487690147261, 1.3851125954822725, 1.6679972861827232, 1.6130541294450698, 1.2359486533850925, 1.1382989542680755, 1.3851125954822725, 1.2872816192821832, 1.3641712871612415, 1.735621418920397, 1.5256240115645234, 1.3363137690530829, 1.346604577101952, 1.1836164793506185, 1.3867368577072914, 1.146696559258892, 1.2141013823191118]","[4.135711738964143, 25.30435720338955, 13.671859862719241, 2.895381501894941, 9.663444399868208, 3.8748331544683854, 11.268615053741204, 6.348786792237188, 5.886163270289075, 9.364321693087359, 4.712904255933948, 11.379224713629624, 5.665491908120255, 5.559141783277262, 10.97375960552146, 8.736923369146517, 4.330838304907742, 4.193837698049208, 4.333883771694924, 10.686077533069678, 4.989823324834269, 10.686077533069678, 2.9895240427286636, 3.4706537477036443, 6.634292585266374, 7.022515886940033, 25.30435720338955, 13.671859862719241, 6.6607258423345295, 4.298777426829376, 4.8353128680648325, 6.637053602868661, 8.705076064203094, 11.268615053741204, 10.862379448897956, 6.830624879129927, 5.8051713456482075, 4.061348515003129, 8.358799827485262, 5.972052942169506, 7.728566472335886, 16.846806715852217, 2.8844816510509785, 9.573730691333568, 5.319161188248533, 5.6939457105379825, 6.223047114242711, 6.160623835723217, 6.66983861327797, 4.461024176785948, 6.022638438957611, 3.810070952402122, 3.610902851545694, 23.3049204029562, 9.488410896641525, 4.362615029735405, 8.243730497700476, 11.268615053741204, 6.444750780498932, 6.66983861327797, 4.184037393450915, 3.2752768176405134, 3.012389403801949, 23.3049204029562, 6.088435613502379, 25.30435720338955, 5.8320960490188, 12.542457434850709, 5.054865751248313, 9.256700574588736, 4.663841327294943, 4.269753830746898, 7.5342701293939545, 7.572562223859305, 12.542457434850709, 4.120812563034318, 10.126461745134256, 9.663444399868208, 17.320267942000882, 12.542457434850709, 9.256700574588736, 16.846806715852217, 5.265542533797393, 9.306582236091574, 23.3049204029562, 9.488410896641525, 3.953866826602473, 4.949505235590487, 12.542457434850709, 9.256700574588736, 16.846806715852217, 9.488410896641525, 6.160623835723217, 10.862379448897956, 7.0154455232340736, 17.320267942000882, 12.542457434850709, 9.256700574588736, 9.488410896641525, 5.812790430124647, 5.85377177449784, 11.344228897761496, 4.884714730074614, 9.306582236091574, 8.01192888364315, 6.111366554566296, 6.637053602868661, 8.875102432888053, 3.505246334025123, 6.972505466365371, 5.058456419379042, 11.268615053741204, 7.5342701293939545, 4.25756846470021, 17.320267942000882, 5.509927800495849, 4.709726623771745, 4.979798178214891, 8.334702275906201, 2.937294006713934, 8.981329440831253, 8.875102432888053, 3.7235973543982954, 7.32743976582632, 7.45725137734831, 7.0154455232340736, 3.4386408865253806, 4.58295981068085, 9.306582236091574, 4.166930245129283, 3.8789716622374715, 8.736923369146517, 4.797892335415698, 4.0354751215045, 2.893728608956641, 5.319161188248533, 3.982899412865763, 7.4279809950481965, 11.344228897761496, 4.365309238819096, 6.294719570966913, 3.982899412865763, 9.256700574588736, 9.573730691333568, 5.873893177697261, 7.336173445795074, 3.3756945007995376, 4.61591733901336, 1.9959399466720837, 1.7857670972091846, 3.460414126328909, 5.109181908319332]",communication islam brother good however arrived house toilet completely plugged full excrement point totally disgusted went town train take 15mn plus 10mn walk station managed speak islam brother fixed problem came back 4pm house basic thin wall bedroom minimum comfort supposed basement really dont recommend bad smell bed one person rather two stayed upper room though nobody house except one guest staying also upper level islam sent u email stay couldnt see didnt computer u use smartphone however told u stay basement booking made upper room sure wanted u stay basement room bed basic could told u stay room upstairs fact owner wasnt made strange feeling back door kitchen locked luggage house didnt got told put bar across kinda close sliding door felt unsafe anybody could walking easily made way thing went fine end definitely recommend place unless owner looking cheap place stay dont mind inconvenience like part boston great city fun ,1675.906645,1,0
12,"[1.3034539702312649, 1.2794628592194692, 1.0750842391361195, 1.1872335957200306, 1.2130479191088146, 1.3001561454501218, 1.0835727591212214, 1.0961724110558007, 1.200318137252923, 1.1889868901323974, 1.0920115905826084, 1.0750842391361195, 1.2572842417836072, 1.186410593538802, 1.1868245548056604, 1.1013852648708433, 1.0040537288545917, 1.1543380358845685, 1.1159910038730703, 1.2486121989871257, 1.2789593912300763, 1.3042659473933653, 1.1543380358845685, 1.3279512146882144, 1.157289917534455, 1.100758412021345, 1.388777149663085, 1.0461952406268855, 1.1836164793506185]","[2.907866058557186, 6.873874862923744, 4.744205448320763, 3.810070952402122, 3.987809478954266, 5.431189724448978, 6.587574960698914, 3.012389403801949, 6.070957016228419, 7.0617366000933135, 5.100703289463779, 4.744205448320763, 4.720572025131792, 3.1539893895279563, 3.4456070663440412, 2.088364824594646, 3.8748331544683854, 5.790763003789882, 3.505246334025123, 5.6888652593055635, 4.120812563034318, 3.9429021294053395, 5.790763003789882, 5.2755481759147145, 2.1060503974820737, 2.937294006713934, 4.281675863014831, 3.631412008772921, 1.9959399466720837]",well sized room two people basic necessity also included mini fridge room common area bathroom clean arrived good kitchen facility use overall good value location close enough downtown boston ,150.4399188,1,1
13,"[1.3867368577072914, 1.1201589762765927, 1.245065697791983, 1.157289917534455, 1.541004802819497, 1.2130479191088146, 1.994637074562602, 1.092445463639872]","[1.7857670972091846, 3.579881315413704, 2.895071376291587, 2.1060503974820737, 4.277136965187397, 3.987809478954266, 7.418411544032046, 3.3185268014343303]",great space perfect location awesome people definately back ,42.37913104,1,1
14,"[1.0750842391361195, 1.2517695079667859, 1.2048773255665428, 1.5798514400652075, 1.5069850971486707, 1.4570529943045738, 1.2089191733498026, 0.959850570186757, 1.0112247376941141, 1.7221976083520356, 1.7180060534249362, 1.4921553097726574, 1.254023493414008, 1.6699046000928042, 1.2986376535608661, 1.172447586165387, 1.1836164793506185, 1.2877533755695239, 1.263487690147261, 1.0750842391361195, 1.6664051907852195]","[4.744205448320763, 3.785598663058318, 5.433804105023049, 7.728566472335886, 5.786373799680705, 6.579310450849021, 3.376363285308665, 3.5363569485327444, 3.8870216710108827, 7.189569971603198, 7.572562223859305, 4.171364842197149, 5.009323730801397, 5.735546163043129, 3.5819334400821514, 4.159948772715865, 1.9959399466720837, 5.069306435403107, 2.6595805941242663, 4.744205448320763, 5.391517215399355]",room exactly pictured frill yet adequate need street parking nearly impossible find cant expect much better boston id recommend room others,141.6494681,1,1
15,"[1.0750842391361195, 1.1013852648708433, 1.1310397814779358, 1.1011866628675677, 1.0750842391361195, 1.0961724110558007, 1.2295843757419327, 1.1596818128007091, 1.1261337681670394, 1.0461952406268855, 1.0961724110558007, 1.1317800003735932, 1.1754882351801492, 1.6601934858232081, 1.0961724110558007, 1.139674086761723, 1.6723705751730853, 1.253512993393622, 1.2855503250593652, 1.2008542704786864, 1.111022010240891, 2.1073049262866808, 1.3401132124582482, 1.092445463639872]","[4.744205448320763, 2.088364824594646, 2.4781987142323363, 4.242343811655729, 4.744205448320763, 9.037168211405847, 3.1021940786971913, 3.8965428854749726, 4.431287645014655, 3.631412008772921, 9.037168211405847, 2.7242715825089014, 5.381529616771006, 4.548350478983444, 9.037168211405847, 2.4219717693407232, 5.598481197837295, 6.617050778831868, 2.6602341889187753, 3.3202646958602067, 2.3530475933267674, 7.9292371677980364, 4.083828911451874, 3.3185268014343303]",room clean comfortable key room also made safe getting downtown also easy fast whole also nice inside offering everything needed would definetly come back,140.0235456,1,1
16,"[1.0220679778515391, 1.3867368577072914, 1.026310132015098, 0.9795808836690962, 1.4055225239043758, 1.8017538189538218, 1.0668491073677908, 1.162785809179296, 1.4057965474592424, 1.3867368577072914, 1.704117695130447]","[6.258241362364503, 3.571534194418369, 4.841084889861954, 4.519609809975422, 4.298777426829376, 7.336173445795074, 2.817153763435301, 2.8833573089281392, 4.884714730074614, 3.571534194418369, 4.362615029735405]",izzy great clear instruction problem entering house neighborhood wasnt great though,65.61721868,1,0
17,"[1.3851125954822725, 1.2379210703627976, 1.1543380358845685, 1.3363137690530829, 1.035012854098392, 1.0481876931034582, 0.9879594488296146, 1.245065697791983, 1.0725667087536004, 0.974498156182971, 0.9647235640788056, 1.1400063459529663, 1.0150227271118188, 1.340173970301997, 1.017906449404371, 0, 1.0964180367397907, 0.982711270884773, 0.9788567232703056, 1.0668491073677908, 1.1013852648708433, 1.0750842391361195, 1.206689736170854, 1.3529312578185186, 1.1170718236937187, 1.6130541294450698, 1.4057965474592424, 1.3758162081068794, 1.567544402532423, 0.9795808836690962, 1.2964126658969397, 1.1084719813820942, 1.0668491073677908, 1.1939889315538428, 1.0757052185065559, 1.567544402532423, 0.9795808836690962, 1.2855503250593652, 1.5025089253328456]","[1.9914497064328816, 2.8844816510509785, 2.895381501894941, 3.3756945007995376, 4.581284300654694, 3.375527374535256, 4.041311713948952, 2.895071376291587, 6.2824117232923165, 4.76382909665038, 6.080907347081587, 6.2824117232923165, 2.508491486970142, 6.9543780817728145, 5.1556568738359605, 11.379224713629624, 3.8262003343320057, 6.507851486866876, 4.868966373106474, 5.634307526870602, 2.088364824594646, 2.3721027241603814, 6.419882713920919, 3.8789716622374715, 5.943321684129025, 5.672114448880748, 4.884714730074614, 3.7671350646969772, 13.22557276009082, 9.039219619950844, 5.773422647333627, 3.123396286347794, 5.634307526870602, 5.788237733118767, 4.8682226021536295, 13.22557276009082, 9.039219619950844, 2.6602341889187753, 4.797892335415698]",place really good like 10 minute airport perfect connection flight taxi cost u max 15 dolars go shuttle free house clean room confortable thing arrive owner wasnt didnt read instruction told get house waiting hour read instruction everything fine,237.5407245,1,1
18,"[1.2948601797484254, 1.4057965474592424, 1.5025089253328456, 1.0832871760707743, 1.026310132015098, 0.9795808836690962, 1.2597804446960927, 1.1111492250824586, 1.1543380358845685, 1.15198048520756, 1.0750842391361195, 1.2084416314875608, 1.0668491073677908, 1.384345334791731, 1.1336381133806395, 1.2130479191088146, 1.3417919612961404, 1.2194697744017755, 1.086354947737061, 1.541004802819497, 1.2130479191088146, 1.162785809179296, 1.5158782474614618, 1.1543380358845685, 2.8369521394534623, 1.006442760772035]","[2.149621075472595, 4.884714730074614, 4.797892335415698, 4.231665442440169, 4.841084889861954, 4.519609809975422, 5.057557542914025, 4.218378806965325, 5.790763003789882, 3.2766382882388347, 2.3721027241603814, 5.068397757466889, 2.817153763435301, 7.220341630269952, 5.355777120668591, 7.975618957908532, 3.2752768176405134, 4.25756846470021, 6.0611047197854075, 4.277136965187397, 7.975618957908532, 2.8833573089281392, 5.578618054337883, 5.790763003789882, 10.280612424961515, 4.084168297166994]",host wasnt fine left clear instruction spent 2 good night room shared house happened interesting people staying got chat awesome people neighborhood ok good colombian food,173.9861784,1,1
19,"[1.0220679778515391, 1.139674086761723, 1.2548012047987542, 1.2948601797484254, 1.0577243692421343, 1.1210480118620163, 1.0750842391361195, 1.4096239394311336, 1.0846318414413123, 1.704117695130447, 1.0220679778515391, 1.8066375250107582, 1.9713801744320467, 1.4534319987762936, 1.084818620856719, 1.2723227250159277, 1.3309646449596249, 1.339005630975266, 1.2295843757419327, 1.726430580661504, 1.0150227271118188, 1.6007415598360357, 1.222609298711636, 1.4282176205638188, 1.8261819632102831, 1.2379210703627976, 1.6307556776538559, 1.222609298711636, 1.3851125954822725, 1.0522933610693606, 1.1836164793506185, 1.4116267965240084, 1.155648459799798, 0.9879594488296146]","[12.516482724729006, 2.4219717693407232, 3.0387687007134407, 2.149621075472595, 5.628240637489129, 4.868966373106474, 2.3721027241603814, 5.615602238617406, 3.297440506694623, 4.362615029735405, 12.516482724729006, 6.264229404209126, 8.334702275906201, 7.095638151768995, 5.245826670632976, 6.43758229102032, 5.213806859398204, 6.769066986130493, 3.1021940786971913, 5.705901446458132, 2.508491486970142, 6.784104863495034, 10.800677897457005, 5.652376966042427, 5.406688176407161, 2.8844816510509785, 6.764104196788365, 10.800677897457005, 1.9914497064328816, 6.459243787801499, 1.9959399466720837, 4.082133708469206, 3.4046918694993957, 4.041311713948952]",izzy nice helpful host detailed direction room basement even though izzy mention somehow missed detail narrow stair leading made hard u carry bag unfortunately traveling really heavy bag place east boston extremely convenient airport,247.4127839,1,1
20,"[1.0040537288545917, 1.0437362018435816, 0.9879594488296146, 1.157289917534455, 1.155648459799798, 1.1344395698419432, 0.9845879414640413, 1.0071322065914623, 0.9879594488296146, 0.9934835252903901, 1.0043621563334189, 1.1689372298557752, 1.1317800003735932, 1.0750842391361195, 1.337157545006094, 1.0961724110558007, 1.100758412021345, 1.0461952406268855, 1.1836164793506185, 1.245065697791983, 1.2872816192821832, 1.111022010240891, 1.2383590729885272, 1.2872816192821832]","[3.8748331544683854, 4.295417490867128, 8.082623427897904, 2.1060503974820737, 3.4046918694993957, 4.303415849651238, 4.5953334218698725, 2.9895240427286636, 8.082623427897904, 3.4706537477036443, 4.718009563768093, 4.109607964021455, 2.7242715825089014, 2.3721027241603814, 3.7863544257848063, 3.012389403801949, 2.937294006713934, 3.631412008772921, 1.9959399466720837, 2.895071376291587, 3.7026802298354946, 2.3530475933267674, 2.893728608956641, 3.7026802298354946]",arrived late airport location convenient 5 min walk airport station checkin quick easy room described also close downtown boston perfect stay would definitely stay ,98.85267453,1,1
21,"[1.0220679778515391, 1.1689372298557752, 1.1098267797487797, 1.035099654266468, 1.0005887202273565, 1.0774142213525575, 0.9795808836690962, 1.649788384092939, 1.322167906949092, 1.8017538189538218, 1.2244487918623885, 1.2159790099646712, 1.4153074813545972, 1.157289917534455, 1.1171602394940185, 0.9879594488296146, 1.8892351013211983, 1.3911154285259313, 1.1836164793506185, 1.0383495218552385, 1.0437362018435816, 1.15198048520756, 1.3758162081068794, 1.161187824890161, 1.4115009518282826, 1.249371893596395, 1.1676257877634024, 1.506529774178314, 1.1210480118620163, 1.4921553097726574, 1.3851125954822725, 1.6306016575478486, 1.6571421970069486, 2.0623168440830386, 1.0723016712492566, 1.0220679778515391, 1.3263370869483404, 2.0688770013074316, 1.2244487918623885, 1.668656360513391, 1.1479159915612762, 1.2872816192821832, 1.2779348680583897, 1.1310397814779358, 1.6306016575478486, 1.3847899461154578, 1.162785809179296, 1.1596818128007091, 1.891638115662805, 1.2432158903747232, 1.6500656676662702, 1.1649573803411406, 1.0186868632953465, 1.0437362018435816, 1.15198048520756, 0.9879594488296146, 0.9934835252903901, 1.7202246547771889, 1.2295843757419327, 1.2400302632202054, 1.84605714461135, 1.8010967657177985, 1.5876206036329903, 1.15198048520756, 1.3622406053961784, 3.557286096176101, 1.2716068295936567, 1.1194152031008537, 1.4116741086744338, 1.0220679778515391]","[18.77472408709351, 4.109607964021455, 6.261230901212869, 5.4483066663896755, 3.824628006964053, 6.656271491985149, 4.519609809975422, 8.102079980637448, 5.9498790846751834, 7.336173445795074, 6.012496745947591, 3.8617038630265927, 5.642652416150432, 2.1060503974820737, 4.222268349013987, 8.082623427897904, 6.375278407684165, 7.362841692877235, 1.9959399466720837, 7.9134888108298975, 8.590834981734256, 9.829914864716503, 3.7671350646969772, 4.3488094219116, 4.937481042623685, 4.799279298190047, 6.5469189550577855, 8.311171778496007, 4.868966373106474, 4.171364842197149, 1.9914497064328816, 9.23183467802672, 4.558662646349864, 9.992930352509733, 5.158634543529885, 18.77472408709351, 4.202205947719724, 5.568083720652924, 6.012496745947591, 6.591732970847578, 6.21443873970611, 1.8513401149177473, 3.7235973543982954, 2.4781987142323363, 9.23183467802672, 7.978027331967469, 2.8833573089281392, 3.8965428854749726, 5.13408741017261, 6.111366554566296, 4.255149108681403, 7.550583317140529, 3.4386408865253806, 8.590834981734256, 9.829914864716503, 8.082623427897904, 3.4706537477036443, 8.02932062635502, 3.1021940786971913, 4.166930245129283, 4.9414730638932225, 8.894318063841624, 7.882717152163144, 9.829914864716503, 4.7807156850151085, 9.076639620635579, 3.749734797235629, 3.2336750818460405, 3.65058888757799, 18.77472408709351]",izzy quick reply request provided thorough instruction related finding entering home loved convenience location near airport werent familiar boston landed late night didnt want travel far follow complicated direction find place although never facetoface contact izzy anyone else home brief overnight stay felt comfortable although assured neighborhood safe still feeling bit edge walking late night airport station nonetheless made way without incident restful night sleep launching next day thanks izzy,598.7048897,1,1
22,"[1.2855503250593652, 1.2517695079667859, 1.449136269039371, 1.4576531507384338, 1.155648459799798, 1.1317800003735932, 1.4921553097726574]","[2.6602341889187753, 3.785598663058318, 7.408932800077502, 3.758519626791362, 3.4046918694993957, 2.7242715825089014, 4.171364842197149]",everything exactly posted super convenient easy find,37.61596032,1,1
23,"[1.0915125692404493, 1.0220679778515391, 1.0040537288545917, 1.5098072984567745, 1.7180778222002915, 1.4785517294839157, 2.1348635079360063, 1.2130479191088146, 1.0750842391361195, 1.5669778727784989, 0, 1.3363137690530829, 1.6547811885409436, 1.5511940484600548, 1.1868245548056604, 1.4621276245286186, 1.3918586175032845, 1.2406634171432147, 1.381594182574554, 1.254115133556637, 1.2367019715504286, 1.2540463192590698, 1.1809974193959583, 1.7565036804096115, 1.6046279968822004, 1.197720810762195, 1.0220679778515391, 1.5261858493037617, 1.256495509441876, 1.162785809179296, 1.1596818128007091, 1.628938454322053, 0.9957242095164688, 1.0150227271118188, 1.640315316642442, 1.3228337658937315, 1.2130479191088146, 2.13739033090242, 1.2872816192821832, 1.775648682190022, 1.3363137690530829, 1.0150227271118188, 1.111022010240891, 1.6699046000928042, 0, 1.160026148448461, 2.2628047819816435, 1.3851125954822725]","[4.232058910869405, 12.516482724729006, 3.8748331544683854, 8.243730497700476, 6.444750780498932, 8.814275356168087, 8.083387847625296, 7.975618957908532, 2.3721027241603814, 8.28818226027131, 11.379224713629624, 6.751389001599075, 8.243730497700476, 6.053778679693335, 3.4456070663440412, 6.177969059924719, 5.963124311425204, 4.195353998567171, 4.949505235590487, 5.028338996914885, 3.66432415003413, 4.8353128680648325, 5.861771817164916, 6.426924996546332, 8.358799827485262, 7.041933972797134, 12.516482724729006, 8.121128175608142, 2.7158554120557854, 2.8833573089281392, 3.8965428854749726, 4.460035057021824, 4.1457692950081855, 5.016982973940284, 3.5077227616170368, 5.712798025517192, 7.975618957908532, 8.981329440831253, 1.8513401149177473, 5.617173330849448, 6.751389001599075, 5.016982973940284, 2.3530475933267674, 5.735546163043129, 10.46293398175547, 6.225933119131845, 9.182000136293405, 1.9914497064328816]",meet izzy arrived nobody except spanish speaking people room disgusting smelted like mold dirty bathroom cleaned either friend wanted leave right came dryer washer usable assistant izzy washed time neighborhood safe every morning u could hear people fight stay nothing like u would expect defenetly expensive nasty place ,387.3632249,1,0
24,"[1.3758162081068794, 1.1084719813820942, 1.2187630505143578, 1.0915125692404493, 1.0220679778515391, 1.5470364787727993, 1.334496600523864, 1.4756851986570507, 1.2379210703627976, 1.3034539702312649, 1.534830461383763, 1.3529312578185186, 1.1500786006777497, 1.2853840419542761, 1.2157156439139272, 1.189158004805925, 1.0150854430126617, 1.3709700712401993, 1.0577243692421343, 0.9795808836690962, 1.0832871760707743, 1.6752298829518426, 1.1084719813820942, 1.1011866628675677, 1.4450378662882863, 1.5285406616991906, 1.1134521548162735, 1.139674086761723, 1.0005887202273565, 1.1610219674840618, 1.2699618324130821, 1.256495509441876, 1.0040537288545917, 1.3851125954822725, 1.4116267965240084, 1.100758412021345, 0.9879594488296146, 1.1003381623946233, 1.6571421970069486, 1.0281594580462667, 1.2716068295936567, 1.3978811943313976, 0.9879594488296146, 1.1204204165155731, 1.1344395698419432, 0.9845879414640413, 1.011593210081909, 0.9879594488296146, 0.9934835252903901, 1.1344395698419432, 0.9845879414640413, 1.0071322065914623, 1.3851125954822725, 1.2855503250593652, 1.2779348680583897, 1.6909292721508642, 1.3363137690530829, 1.3417919612961404, 1.2406634171432147, 1.157289917534455, 1.2536057826336384, 1.0522933610693606, 1.1836164793506185, 1.0087262238114452, 1.2244721310656006, 1.0225373998846836, 1.1622036688006108, 0.9879594488296146, 1.0483228770235435, 0.9934835252903901, 1.1011866628675677, 1.7055814240140352, 1.0750842391361195, 1.1868245548056604, 1.3867368577072914, 1.4708276037919124, 1.0220679778515391]","[3.7671350646969772, 6.246792572695588, 5.395288432942434, 4.232058910869405, 12.516482724729006, 5.467073973241368, 5.74622242103447, 5.157641001471007, 2.8844816510509785, 2.907866058557186, 5.934644840103336, 3.8789716622374715, 4.3684616845732585, 4.266897268918713, 6.150793474545754, 5.235039079503978, 3.7658997340889844, 6.706395879167718, 5.628240637489129, 4.519609809975422, 4.231665442440169, 6.634292585266374, 6.246792572695588, 8.484687623311459, 5.808973631597945, 6.466569827893572, 4.58295981068085, 2.4219717693407232, 3.824628006964053, 7.284880151407523, 6.919080299691791, 2.7158554120557854, 3.8748331544683854, 3.982899412865763, 4.082133708469206, 2.937294006713934, 16.165246855795807, 5.548809588040057, 4.558662646349864, 3.610902851545694, 3.749734797235629, 4.437551216444026, 16.165246855795807, 5.115826451038, 8.606831699302475, 9.190666843739745, 4.880942564153191, 16.165246855795807, 6.941307495407289, 8.606831699302475, 9.190666843739745, 2.9895240427286636, 3.982899412865763, 2.6602341889187753, 3.7235973543982954, 7.028946777270323, 3.3756945007995376, 3.2752768176405134, 4.195353998567171, 2.1060503974820737, 3.8522379370377102, 6.459243787801499, 1.9959399466720837, 5.945502710075385, 6.455600796522998, 3.1514484319588845, 5.888223003252087, 16.165246855795807, 3.826462629415477, 6.941307495407289, 8.484687623311459, 5.859765798438051, 2.3721027241603814, 3.4456070663440412, 1.7857670972091846, 6.9075859202660554, 12.516482724729006]",didnt get chance meet izzy thought system set really well done thing went quite smoothly upon arrival per detailed instruction left managed get key lock box easily nice provided flexibility whatever time arrived place extremely close airport ive never stayed next door airport le 5 min ride airport station 5 min walk place everything felt homely like staying friend location amazing east boston hidden gem restaurant proximity airport subway station key complaint room bathroom great setup izzy,522.9805624,1,1
25,"[1.079745763825636, 1.197720810762195, 1.139674086761723, 1.2548012047987542, 1.0934409944811598, 1.0281594580462667, 1.3758318616242615, 1.1194152031008537, 1.1159910038730703, 1.2855503250593652, 1.866490349090047, 1.2089191733498026, 1.3437146369260362, 1.1543380358845685, 1.006442760772035, 1.0846318414413123, 2.5968811795360858, 1.0750842391361195, 3.012068119896876, 1.6275540456470683, 1.0603835491034999, 1.866490349090047, 2.13739033090242, 1.2716068295936567, 1.3978811943313976, 1.4318877966454584, 1.8902898798533538, 3.1613237424369123, 1.3042659473933653, 1.1719656921030215, 1.129362899653355, 1.2093571859575567, 1.2130479191088146]","[7.145118209032365, 7.041933972797134, 2.4219717693407232, 3.0387687007134407, 4.461024176785948, 3.610902851545694, 5.923903598271923, 3.2336750818460405, 3.505246334025123, 2.6602341889187753, 6.66983861327797, 3.376363285308665, 3.693062410136718, 2.895381501894941, 4.084168297166994, 3.297440506694623, 10.46293398175547, 2.3721027241603814, 9.364321693087359, 7.260187538817152, 4.462014275876732, 6.66983861327797, 8.981329440831253, 3.749734797235629, 4.437551216444026, 6.7891681654515805, 9.182000136293405, 9.87514731685335, 3.9429021294053395, 6.434017224855824, 4.562488833034656, 3.3027093860772956, 3.987809478954266]",izzys assistant nice helpful person stayed 7 day kitchen everything one need make good food even mixer room cellar therefore private one fight next door heard screaming shouting overall calm neighbourhood friendly people,284.9932931,1,1
