,id,sentiment_score,tfidf_score,clean,comments,sentiment_rate,prediction,actual
10,1178162,"[1.2919618762033729, 1.0521648518560347, 1.6842141925479601, 1.0521648518560347, 1.150994737256465, 1.1093367581850784, 1.2462266582098556, -1.0495620117793203, 1.1085478994208136, 1.106456888323878, 1.0146142987693716, 1.0163929834120864, 1.1328530958106018, -1.103744671739918, -1.084582008858991, 0, -1.2075369161906195, 1.106456888323878, -1.2135581858678128, -1.0495620117793203, 1.3429867569136198, -1.1914547957292003, 1.0166551989711872, 1.1263408715608927, 1.3350224063166198, 1.1596643036499348, 1.0695018226161292, 1.0327490625272795, 1.148196243920022, 1.0529011007760567, 0.998207268425409, 1.004587378102006, 0.9755289565256883, 0.955264464895177, 0.986319135033126, 1.2184247384999765, 0.9860067471352505]","[1.8514771938373173, 16.871155479817713, 5.546669040064452, 16.871155479817713, 4.070469737351305, 3.9648416094620016, 2.1502659535792903, 4.745176883018155, 2.0888339592550134, 4.95675557354994, 2.8170856359852054, 3.825420012409726, 5.972844947615178, 4.713696261379621, 3.5062286163241905, 9.675268626836871, 4.865304028202766, 4.95675557354994, 4.5193530476270105, 4.745176883018155, 3.813705704302833, 4.7258641988920775, 6.2832037287379885, 3.154513621508379, 4.082587017891319, 5.0343803582467, 3.5448329638085485, 3.631341015243781, 1.996311448348051, 4.88626287922361, 4.212207534758853, 3.439432891971053, 3.6993792915143606, 4.869014607599302, 6.508643492312548, 7.9788193374131415, 4.042103719394624]",stay islam enjoyable islam kind responsive host room clean comfortable house provided comfort full kitchen satellite tv comfortable living room excellent wifi connection area extremely conveniently located downtown boston metro stop walking distance free shuttle connecting airport ,"our stay at islam's was very enjoyable, islam is a very kind and responsive host.
the room was clean and comfortable and the house is provided with all comforts: full kitchen, satellite tv, comfortable living room, excellent wifi connection in all areas.
it is extremely conveniently located to downtown boston (a few metro stops) and walking distance to the free shuttles connecting to the airport. ",127.2164467,1,1
11,1178162,"[1.115337112359926, 1.0521648518560347, 1.2350813788919426, 1.1435454096308366, -1.4769796914900541, -0.9907180964159497, 1.0146142987693716, -1.5800069203312221, -1.4887391710124285, -2.117139003724855, -1.103744671739918, 0, -1.8312386563447869, 1.822078516564473, 0, 1.1252029390796119, 1.2220226492704303, 1.0438592529681843, 0.981025598539318, 2.533743880099983, 1.1017960709741894, 0, 0.9857333903981244, 0.9858976575039038, -1.6154134669052238, -1.3349148524725805, 1.0521648518560347, 1.2350813788919426, -1.3764775549012536, -1.360375805395832, -1.1829865619441382, 1.0713813181135357, -1.5243224055328948, 1.0146142987693716, -1.2366128853064782, -1.5407344900720819, -1.4024581826427063, -1.1208822210732146, -1.675811660410945, 1.1328530958106018, -1.460064765703787, -1.357428900819786, 1.1813289473269477, -1.3797366998598821, 1.1440517512221382, -1.5109924157497916, -1.4482543652974396, -1.1410156123363575, -1.5719431366885386, -1.0569993086826506, -1.834159551040698, -1.1029047156985199, 1.0267891798197546, -1.7378816659868717, -1.0495620117793203, -1.6330811295541279, -1.4528773527639007, 1.0146142987693716, -1.6142440328097512, -1.5719431366885386, -1.1536957245456492, 1.3035156100761351, 1.1243836088182881, -1.7378816659868717, -1.3585176036931341, 1.0521648518560347, -0.9886752342881264, 0.9863487591311865, -0.9801529028661737, 1.2919618762033729, -1.5263556394509565, 1.174831213947616, -1.2886711517141556, -1.5516145102086392, 0.9863487591311865, -1.1809241438753784, -4.087370545397086, -1.4769796914900541, -1.239676030802603, 0.9863487591311865, 1.2919618762033729, -1.357428900819786, 1.0325421481637018, 1.1376945788687842, -1.7378816659868717, -1.0495620117793203, -1.3393856297677373, 1.2923323244509426, 0.9863487591311865, 1.2919618762033729, -1.357428900819786, -1.0495620117793203, -1.1410156123363575, -1.2366128853064782, -1.4045172721484744, -1.239676030802603, 0.9863487591311865, 1.2919618762033729, -1.0495620117793203, -1.310410032977841, -1.9937657816002903, -1.525532272551585, -1.3652279191637517, 1.1376945788687842, -1.956856575200448, -1.1758184388549482, 1.0713813181135357, -1.2714346173131743, -1.084582008858991, -1.561649955719734, -1.200050644452296, 1.0146142987693716, -1.2886711517141556, -1.2268821301300077, -1.239676030802603, -1.55252861116642, 0.9834761659099273, -1.0271650611785463, -1.7788174714644058, 1.1090296363471235, -3.632441962230293, -1.2714346173131743, 1.2109579546046303, -1.086821067401514, 1.4226487601488065, -1.4045172721484744, 1.004587378102006, 1.1025111492971449, 1.1376945788687842, 1.1765758924447771, -1.1819311887485666, 1.1252029390796119, -1.45069126792268, 1.072962344982294, 1.1938780290695497, 1.1440517512221382, 1.29585590135833, -1.5676848673095254, -1.525532272551585, 1.1402291061936067, -1.1207832773879638, 1.29585590135833, 1.2919618762033729, -1.3797366998598821, -1.6246860570549966, -1.5014144409501027, -1.2146969150070313, 1.3343479206205833, 1.148196243920022, 1.3141630998290912, 1.1164711216800418, 1.1684376331665651]","[4.135432124375133, 25.306733219726567, 13.673443873610585, 2.894830323794146, 9.665028410759552, 3.875625159914058, 11.268342543940822, 6.349578797682861, 5.886955275734748, 9.365113698533031, 4.713696261379621, 11.380016719075297, 5.666283913565928, 5.562905559112092, 10.974551610967133, 8.738507380037861, 4.331630310353414, 4.193493985030953, 4.333369441226541, 10.686869538515351, 4.988099605682694, 10.686869538515351, 2.9903160481743356, 3.470894535863885, 6.635084590712046, 7.023307892385705, 25.306733219726567, 13.673443873610585, 6.661517847780202, 4.299990219152706, 4.8361048735105046, 6.637690718768752, 8.70586806964877, 11.268342543940822, 10.861354196535972, 6.831416884575599, 5.8059633510938795, 4.062140520448802, 8.359591832930935, 5.972844947615178, 7.729358477781558, 16.849182732189234, 2.884762435177813, 9.57394436986572, 5.3207451991398775, 5.694737715983655, 6.2209614198607674, 6.160218538978218, 6.6711017256527825, 4.460332869227885, 6.023430444403284, 3.8103469619643127, 3.611272024004094, 23.307296419293216, 9.49035376603631, 4.363407035181078, 8.244522503146147, 11.268342543940822, 6.445542785944605, 6.6711017256527825, 4.1848293988965874, 3.2756154111536846, 3.0127166172336763, 23.307296419293216, 6.089227618948051, 25.306733219726567, 5.832888054464473, 12.544311312090052, 5.055657756693986, 9.257385969186586, 4.664633332740616, 4.270137256003025, 7.5348655095187524, 7.573354229304977, 12.544311312090052, 4.121252517781054, 10.127253750579928, 9.665028410759552, 17.3226439583379, 12.544311312090052, 9.257385969186586, 16.849182732189234, 5.266334539243066, 9.308195475917998, 23.307296419293216, 9.49035376603631, 3.954658832048145, 4.950297241036159, 12.544311312090052, 9.257385969186586, 16.849182732189234, 9.49035376603631, 6.160218538978218, 10.861354196535972, 7.016266757609689, 17.3226439583379, 12.544311312090052, 9.257385969186586, 9.49035376603631, 5.813582435570319, 5.852573729535503, 11.345812908652842, 4.883996161214919, 9.308195475917998, 8.012720889088822, 6.112158560011968, 6.637690718768752, 8.876686443779398, 3.5062286163241905, 6.973297471811043, 5.059248424824714, 11.268342543940822, 7.5348655095187524, 4.258360470145883, 17.3226439583379, 5.510719805941522, 4.709884312672203, 4.9805901836605635, 8.335494281351874, 2.937762614323553, 8.982121446276926, 8.876686443779398, 3.723916099068452, 7.328231771271992, 7.458043382793982, 7.016266757609689, 3.439432891971053, 4.583751816126522, 9.308195475917998, 4.167722250574956, 3.8794872336800013, 8.738507380037861, 4.798684340861371, 4.03594386850223, 2.894623840208857, 5.3207451991398775, 3.983562478516146, 7.4287730004938695, 11.345812908652842, 4.366101244264769, 6.2955115764125855, 3.983562478516146, 9.257385969186586, 9.57394436986572, 5.874685183142934, 7.336965451240746, 3.37581816870989, 4.616709344459032, 1.996311448348051, 1.7861160743789992, 3.460296958150722, 5.109973913765004]",communication islam brother good however arrived house toilet completely plugged full excrement point totally disgusted went town train take 15mn plus 10mn walk station managed speak islam brother fixed problem came back 4pm house basic thin wall bedroom minimum comfort supposed basement really dont recommend bad smell bed one person rather two stayed upper room though nobody house except one guest staying also upper level islam sent u email stay couldnt see didnt computer u use smartphone however told u stay basement booking made upper room sure wanted u stay basement room bed basic could told u stay room upstairs fact owner wasnt made strange feeling back door kitchen locked luggage house didnt got told put bar across kinda close sliding door felt unsafe anybody could walking easily made way thing went fine end definitely recommend place unless owner looking cheap place stay dont mind inconvenience like part boston great city fun ,"communication with islam and his brother was good. however, we arrived at their house and the toilet was completely plugged up and full of excrements. at this point, we were totally disgusted. we went out to town, which by train takes about 15mn plus 10mn walk to the station. we managed to speak with islam brother. he fixed the problem when we came back by 4pm. 

the house is basic with thin walls and the bedrooms are minimum comfort. we were supposed to be on the basement, which i really don't recommend. bad smell and the bed is for one person rather than two. we stayed in the upper room, as we though we were there. nobody in the house except from one guest staying also in the upper level. 

islam sent us an email during our stay, which we couldn't see as we didn't have a computer with us or the use of our smartphone. however, he told us to stay in the basement while no booking was made for the upper room. not sure why he wanted us to stay in the basement where the room and bed were very basic, when he could have told us to stay in the room upstairs!

the fact that the owner wasn't there made it a strange feeling. the back door in the kitchen were not locked at all, while our luggage was in the house. we didn't got told at all. we had to put a bar across to kinda off close the sliding door but felt very unsafe as anybody could have walking in easily or made their way in.

all in all, things went fine by the end but we definitely not recommend the place unless the owner is there. if you are looking for a cheap place to stay and don't mind of those inconvenience, then you will like it.

a part from that boston is a great city and we had fun!

",-480.0414978,0,0
12,1178162,"[1.282299556499269, -1.1919833912801687, -1.0495620117793203, -1.1029047156985199, -1.2338610034940043, -1.2366128853064782, 1.0700654796157947, 1.1243836088182881, -1.1556561252155246, -1.1372621462424173, -1.0771235085207638, -1.0495620117793203, -1.2057105787471885, 1.1263408715608927, -1.1838410437144373, 1.1085478994208136, -0.9907180964159497, 1.1435454096308366, -1.084582008858991, -1.2371865648521398, -1.1809241438753784, -1.3202584374675297, 1.1435454096308366, -1.2668971185229632, 1.1358230663866915, 1.1090296363471235, -1.1685527334844845, 1.0327490625272795, 1.148196243920022]","[2.9080301204971386, 6.874666868369416, 4.745176883018155, 3.8103469619643127, 3.9870613639661414, 5.430677098267986, 6.588366966144587, 3.0127166172336763, 6.0717490216740915, 7.062528605538986, 5.101495294909452, 4.745176883018155, 4.719441569235611, 3.154513621508379, 3.4455032551930334, 2.0888339592550134, 3.875625159914058, 5.789660647588292, 3.5062286163241905, 5.6896572647512365, 4.121252517781054, 3.943694134851012, 5.789660647588292, 5.2763401813603865, 2.106513772141474, 2.937762614323553, 4.282054389025214, 3.631341015243781, 1.996311448348051]",well sized room two people basic necessity also included mini fridge room common area bathroom clean arrived good kitchen facility use overall good value location close enough downtown boston ,"well sized room for two people with the basic necessities which also included a mini fridge. our room, the common areas and bathrooms were clean when we arrived. there were good kitchen facilities but we did not have to use them. 

overall good value for a location that is close enough to downtown boston. ",-55.77968535,0,1
13,1178162,"[1.3141630998290912, -1.070579308228943, 1.2342225495496435, 1.1358230663866915, 1.42632809613285, -1.2338610034940043, 1.8503111677104547, 1.0713813181135357]","[1.7861160743789992, 3.580468339819405, 2.8951401291356023, 2.106513772141474, 4.277517363300648, 3.9870613639661414, 7.419203549477719, 3.318845359384376]",great space perfect location awesome people definately back ,"great space, perfect location, awesome people!! definately will be back!!!! ",22.94519444,1,1
14,1178162,"[-1.0495620117793203, 1.1332630893947142, -1.1690049226135095, -1.4365832128473457, 1.357499693251253, -1.324866902972575, -1.2339193556201642, -0.9570605934889155, -0.9747170737272555, -1.5415440705649874, -1.6322227480396185, -1.227212685673272, -1.162279816680432, -1.5395158858054696, -1.3454978072387254, 1.0736991040969908, 1.148196243920022, -1.1543000043098879, 1.1440517512221382, -1.0495620117793203, -1.4113149552037094]","[4.745176883018155, 3.7863906685039903, 5.434596110468721, 7.729358477781558, 5.787165805126377, 6.580102456294694, 3.3766536604453488, 3.5371489539784164, 3.8866994702131517, 7.190361977048871, 7.573354229304977, 4.172156847642821, 5.010115736247069, 5.736338168488801, 3.582520043452541, 4.160008713707174, 1.996311448348051, 5.07009844084878, 2.6603725995699388, 4.745176883018155, 5.392309220845027]",room exactly pictured frill yet adequate need street parking nearly impossible find cant expect much better boston id recommend room others,"the room was exactly as pictured, no frills, yet adequate for my needs. the street parking was nearly impossible to find,  but you can't expect much better in boston. i'd recommend this room to others...",-87.02927509,0,1
15,1178162,"[-1.0495620117793203, 1.1085478994208136, 1.106456888323878, -1.0869196528305278, -1.0495620117793203, 1.1243836088182881, 1.1376945788687842, 1.1175667889017558, -1.1170632487780778, 1.0327490625272795, 1.1243836088182881, 1.0833335664200905, 1.0817821550582427, -1.5619459439863757, 1.1243836088182881, 1.1137777790720023, -1.5287180076440334, 1.1768670403542019, 1.1749079221285077, 1.1620430366533885, -1.0979413273257832, 1.7881069091567316, -1.1742493235477243, 1.0713813181135357]","[4.745176883018155, 2.0888339592550134, 2.47837778677497, 4.243533510485049, 4.745176883018155, 9.038149851701029, 3.1027318253059994, 3.8964911276867866, 4.432079650460327, 3.631341015243781, 9.038149851701029, 2.72471512554143, 5.379840231365293, 4.549142484429117, 9.038149851701029, 2.4220556278485077, 5.5992732032829675, 6.61784278427754, 2.6606993435689246, 3.321056701305879, 2.353899711182665, 7.930029173243709, 4.083603450301377, 3.318845359384376]",room clean comfortable key room also made safe getting downtown also easy fast whole also nice inside offering everything needed would definetly come back,the room was clean and very comfortable. having a key for this room also made it very safe. getting to downtown is also very easy and fast. the whole is also very nice from the inside offering everything needed. i would definetly come back!,48.58912248,1,1
16,1178162,"[-1.0095468382312964, 1.3141630998290912, -1.041107132387776, 0.9596160289406936, -1.360375805395832, -1.578582645805182, 1.0146142987693716, 1.1214597873950967, -1.3652279191637517, 1.3141630998290912, -1.6330811295541279]","[6.259033367810176, 3.5722321487579984, 4.841876895307626, 4.5193530476270105, 4.299990219152706, 7.336965451240746, 2.8170856359852054, 2.8840471641106857, 4.883996161214919, 3.5722321487579984, 4.363407035181078]",izzy great clear instruction problem entering house neighborhood wasnt great though,izzy was great... had clear instructions and no problems entering the house... the neighborhood wasn't great though.,-22.76644126,1,0
17,1178162,"[1.29585590135833, 1.1813289473269477, 1.1435454096308366, -1.2146969150070313, 1.0353075370692377, 1.0370570221866913, 0.9860067471352505, 1.2342225495496435, 1.0166551989711872, -0.9696759780795542, 0.9601485712606441, -1.1112191093621053, 0.9863487591311865, 1.178986344077233, 0.9751847167503326, 0, 1.0542726619843652, 0.986319135033126, 0.955264464895177, 1.0146142987693716, 1.1085478994208136, -1.0495620117793203, 1.0853706697405192, -1.1819311887485666, -1.0916949489138426, -1.525532272551585, -1.3652279191637517, -1.2886711517141556, -1.5294635638323095, 0.9596160289406936, -1.239676030802603, 1.035518034709068, 1.0146142987693716, -1.1611279035153663, -1.0824631011169938, -1.5294635638323095, 0.9596160289406936, 1.1749079221285077, -1.45069126792268]","[1.991781239258073, 2.884762435177813, 2.894830323794146, 3.37581816870989, 4.581518426030109, 3.3759852112225976, 4.042103719394624, 2.8951401291356023, 6.2832037287379885, 4.764621102096052, 6.08169935252726, 6.2832037287379885, 2.5088622624180106, 6.949199920231983, 5.156448879281633, 11.380016719075297, 3.8264679559166845, 6.508643492312548, 4.869014607599302, 5.634171271970411, 2.0888339592550134, 2.3725884415090777, 6.4136816838756205, 3.8794872336800013, 5.944113689574697, 5.672906454326421, 4.883996161214919, 3.7674327547593762, 13.227156770982166, 9.038706095254021, 5.7742146527793, 3.1237987572822763, 5.634171271970411, 5.78902973856444, 4.869014607599302, 13.227156770982166, 9.038706095254021, 2.6606993435689246, 4.798684340861371]",place really good like 10 minute airport perfect connection flight taxi cost u max 15 dolars go shuttle free house clean room confortable thing arrive owner wasnt didnt read instruction told get house waiting hour read instruction everything fine,"the place was really good, it is like 10 minutes from the airport so it was  perfect for me because i had a connection flight, the taxi will cost u max 15 dolars and if you go by shuttle is free, the house is very clean and the room was very confortable. the only thing is that i arrive and the owner wasnt there and i didnt read the instructions where he told me how to get in the house so i was waiting for about an hour, but if you read the instructions everything will be fine.",-3.468434066,1,1
18,1178162,"[1.2462266582098556, -1.3652279191637517, -1.45069126792268, -1.040704201556651, -1.041107132387776, 0.9596160289406936, 1.1772503787516955, -1.1074615784249122, 1.1435454096308366, -1.1162748073032605, -1.0495620117793203, -1.156830619431562, 1.0146142987693716, -1.3913030446222303, 1.1260185644481266, -1.2338610034940043, 1.3035156100761351, -1.2268821301300077, 1.086364725380731, 1.42632809613285, -1.2338610034940043, 1.1214597873950967, -1.4700651914486407, 1.1435454096308366, 2.378600915048332, 0.9991688886472968]","[2.1502659535792903, 4.883996161214919, 4.798684340861371, 4.232064134213122, 4.841876895307626, 4.5193530476270105, 5.057451479148012, 4.218006893753897, 5.789660647588292, 3.276976264164789, 2.3725884415090777, 5.067374880381739, 2.8170856359852054, 7.221133635715625, 5.356569126114264, 7.974122727932283, 3.2756154111536846, 4.258360470145883, 6.0618967252310805, 4.277517363300648, 7.974122727932283, 2.8840471641106857, 5.579410059783555, 5.789660647588292, 10.281404430407187, 4.084960302612666]",host wasnt fine left clear instruction spent 2 good night room shared house happened interesting people staying got chat awesome people neighborhood ok good colombian food,"the host wasn't there, but it was fine. he left clear instructions, and we spent 2 good nights there. it was a room was in a shared house, where there happened to be some interesting people staying, so we got to chat with some awesome people. the neighborhood is ok, had some good colombian food.",0.922153487,1,1
19,1178162,"[-1.0095468382312964, 1.1137777790720023, 1.2122619473533864, 1.2462266582098556, 1.0289743591656781, 1.0499717816169736, -1.0495620117793203, -1.357428900819786, -1.0968641161911103, -1.6330811295541279, -1.0095468382312964, -1.6777502737943832, -1.7101292179010432, -1.423427326137047, -1.0546106915981688, -1.2384273439188829, -1.2467742213365312, -1.2089271238711479, 1.1376945788687842, -1.6682050795840848, 0.9863487591311865, -1.5070907545397172, -1.164294747962329, -1.4449278379731703, 1.4475589823270263, 1.1813289473269477, -1.583864546935835, -1.164294747962329, 1.29585590135833, 1.0607270238986073, 1.148196243920022, 1.3350224063166198, 1.1409584120871692, 0.9860067471352505]","[12.518066735620351, 2.4220556278485077, 3.0389642253779328, 2.1502659535792903, 5.629032642934801, 4.871247582103615, 2.3725884415090777, 5.616394244063079, 3.2979234408969145, 4.363407035181078, 12.518066735620351, 6.265021409654798, 8.335494281351874, 7.096430157214668, 5.246618676078648, 6.438374296465993, 5.214598864843876, 6.769858991576166, 3.1027318253059994, 5.706693451903804, 2.5088622624180106, 6.784896868940707, 10.802261908348349, 5.6531689714881, 5.406207107206035, 2.884762435177813, 6.764896202234037, 10.802261908348349, 1.991781239258073, 6.4600357932471715, 1.996311448348051, 4.082587017891319, 3.4046239557244804, 4.042103719394624]",izzy nice helpful host detailed direction room basement even though izzy mention somehow missed detail narrow stair leading made hard u carry bag unfortunately traveling really heavy bag place east boston extremely convenient airport,izzy was a nice and helpful host with detailed directions. the room is in the basement and even though izzy mentions it we somehow missed that detail and it has narrow stairs leading down to it which made it hard for us to carry our bags up and down. we are unfortunately traveling with really heavy bags. the place is in east boston and is extremely convenient for the airport.,-110.7219591,0,1
20,1178162,"[-0.9907180964159497, -1.001723820706912, 0.9860067471352505, 1.1358230663866915, 1.1409584120871692, -1.0840203963283064, 0.9721626430734523, 0.9857333903981244, 0.9860067471352505, 0.9858976575039038, -0.9908838401243656, 1.1199718392687363, 1.0833335664200905, -1.0495620117793203, 1.2789892949498454, 1.1243836088182881, 1.1090296363471235, 1.0327490625272795, 1.148196243920022, 1.2342225495496435, 1.2919618762033729, -1.0979413273257832, 1.1938780290695497, 1.2919618762033729]","[3.875625159914058, 4.29579029697738, 8.084207438789248, 2.106513772141474, 3.4046239557244804, 4.303785290121258, 4.594994205475457, 2.9903160481743356, 8.084207438789248, 3.470894535863885, 4.718801569213765, 4.109355946403792, 2.72471512554143, 2.3725884415090777, 3.7871464312304783, 3.0127166172336763, 2.937762614323553, 3.631341015243781, 1.996311448348051, 2.8951401291356023, 3.7029543876746347, 2.353899711182665, 2.894623840208857, 3.7029543876746347]",arrived late airport location convenient 5 min walk airport station checkin quick easy room described also close downtown boston perfect stay would definitely stay ,"we arrived late from the airport, so the location was very convenient, just a 5 min walk from the airport t station. check-in was quick and easy and the room as described. it's also very close to downtown boston. we had a perfect stay and would definitely stay there again.
",52.18038633,1,1
21,1178162,"[-1.0095468382312964, 1.1199718392687363, -1.1094891059382979, -1.0216704729479955, 1.0163929834120864, 1.0527671426211842, 0.9596160289406936, -1.5499026357976229, -1.2590329346455633, -1.578582645805182, 1.1027178637658206, 1.204549418350926, 1.332280595711399, 1.1358230663866915, 1.0996420411620809, 0.9860067471352505, -1.6902656422442066, 1.260651325885543, 1.148196243920022, -1.0378554769957882, -1.001723820706912, -1.1162748073032605, -1.2886711517141556, 1.1062101961991444, 1.2981425437533547, 1.211697083224943, 1.1238208931782763, -1.4264795615052568, 1.0499717816169736, -1.227212685673272, 1.29585590135833, -1.5289772377560273, -1.4641674116709245, 1.7554181393755461, 1.072531647248098, -1.0095468382312964, 1.141610643307625, -1.7301132310801928, 1.1027178637658206, 1.6122800564625375, -1.1072730154787467, 1.2919618762033729, 1.2109579546046303, 1.106456888323878, -1.5289772377560273, -1.3199820494454961, 1.1214597873950967, 1.1175667889017558, -1.668622410000996, -1.1758184388549482, -1.4813385816309739, -1.1205063349661515, 1.004587378102006, -1.001723820706912, -1.1162748073032605, 0.9860067471352505, 0.9858976575039038, -1.5856692983142582, 1.1376945788687842, 1.1765758924447771, -1.7736033120022852, -1.737952568012935, 1.5516358237488537, -1.1162748073032605, -1.281617516998708, 3.4745605744127945, -1.2600128265835147, -1.1175479177327379, 1.4501986613408018, -1.0095468382312964]","[18.777100103430527, 4.109355946403792, 6.262022906658541, 5.4490986718353485, 3.825420012409726, 6.657063497430822, 4.5193530476270105, 8.10287198608312, 5.9506710901208555, 7.336965451240746, 6.013156862608394, 3.8622241662562207, 5.643444421596104, 2.106513772141474, 4.2226707187641015, 8.084207438789248, 6.376070413129837, 7.363633698322908, 1.996311448348051, 7.9142808162755705, 8.59158059395476, 9.830928792494367, 3.7674327547593762, 4.3491592429591766, 4.938273048069357, 4.80007130363572, 6.547710960503458, 8.311963783941678, 4.871247582103615, 4.172156847642821, 1.991781239258073, 9.233418688918064, 4.559454651795537, 9.993722357955406, 5.159426548975557, 18.777100103430527, 4.203762187058153, 5.568875726098596, 6.013156862608394, 6.592524976293251, 6.215230745151783, 1.8514771938373173, 3.723916099068452, 2.47837778677497, 9.233418688918064, 7.9788193374131415, 2.8840471641106857, 3.8964911276867866, 5.134879415618282, 6.112158560011968, 4.255941114127076, 7.5513753225862015, 3.439432891971053, 8.59158059395476, 9.830928792494367, 8.084207438789248, 3.470894535863885, 8.03011263180069, 3.1027318253059994, 4.167722250574956, 4.9414653891683304, 8.895110069287297, 7.883509157608816, 9.830928792494367, 4.7821891214922605, 9.077431626081252, 3.7502838778653373, 3.234322086203951, 3.6518210338758386, 18.777100103430527]",izzy quick reply request provided thorough instruction related finding entering home loved convenience location near airport werent familiar boston landed late night didnt want travel far follow complicated direction find place although never facetoface contact izzy anyone else home brief overnight stay felt comfortable although assured neighborhood safe still feeling bit edge walking late night airport station nonetheless made way without incident restful night sleep launching next day thanks izzy,"izzy was quick to reply to our request, and provided thorough instructions related to finding and entering the home. we loved the convenience of the location near the airport, as we weren't familiar with boston, and landed late at night, so we didn't want to have to travel far or follow complicated directions to find the place. although we never had any face-to-face contact with izzy or anyone else in the home during our brief overnight stay, we felt comfortable there. although we were assured that the neighborhood was safe, we were still feeling a bit on edge walking late at night from the airport ""t"" station. nonetheless, we made our way there without incident, and had a restful night of sleep before launching out the next day. thanks, izzy!",-103.8504257,0,1
22,1178162,"[1.1749079221285077, 1.1332630893947142, -1.4560441864691118, 1.2900470613288018, 1.1409584120871692, 1.0833335664200905, -1.227212685673272]","[2.6606993435689246, 3.7863906685039903, 7.409724805523175, 3.7588215562654517, 3.4046239557244804, 2.72471512554143, 4.172156847642821]",everything exactly posted super convenient easy find,everything is exactly as posted! super convenient + easy to find.,3.193409387,1,1
23,1178162,"[1.0542977616242113, -1.0095468382312964, -0.9907180964159497, -1.4528773527639007, -1.6142440328097512, -1.3164857343993481, -1.7951787779448456, -1.2338610034940043, -1.0495620117793203, -1.5637485307210293, 0, -1.2146969150070313, -1.6498985930077987, -1.524838790309471, -1.1838410437144373, -1.4536808445815084, -1.2902632102816451, 1.2093499375920482, 1.2923323244509426, -1.219869880811597, 1.1465767995103933, -1.1829865619441382, -1.1081741891670505, -1.65696923430433, -1.6108111835390537, -1.1911047719220882, -1.0095468382312964, -1.4951880325080922, 1.1505661787537114, 1.1214597873950967, 1.1175667889017558, -1.2953002533189089, -0.9812553574216623, 0.9863487591311865, -1.4045172721484744, -1.2972822187270414, -1.2338610034940043, -2.2207031387718357, 1.2919618762033729, -1.6250943813480778, -1.2146969150070313, 0.9863487591311865, -1.0979413273257832, -1.5395158858054696, 0, -1.124113885957766, -2.2387485556309557, 1.29585590135833]","[4.232850916315078, 12.518066735620351, 3.875625159914058, 8.244522503146147, 6.445542785944605, 8.81506736161376, 8.084179853070967, 7.974122727932283, 2.3725884415090777, 8.28897426571698, 11.380016719075297, 6.75163633741978, 8.244522503146147, 6.054570685139007, 3.4455032551930334, 6.1787610653703915, 5.966141011892987, 4.195387566357982, 4.950297241036159, 5.029131002360557, 3.665116155479802, 4.8361048735105046, 5.862563822610589, 6.427717001992004, 8.359591832930935, 7.042725978242807, 12.518066735620351, 8.121920181053815, 2.7163882494295137, 2.8840471641106857, 3.8964911276867866, 4.461321500054825, 4.1465613004538575, 5.017724524836021, 3.5081333788048443, 5.713590030962864, 7.974122727932283, 8.982121446276926, 1.8514771938373173, 5.61796533629512, 6.75163633741978, 5.017724524836021, 2.353899711182665, 5.736338168488801, 10.463725987201142, 6.226725124577517, 9.182792141739077, 1.991781239258073]",meet izzy arrived nobody except spanish speaking people room disgusting smelted like mold dirty bathroom cleaned either friend wanted leave right came dryer washer usable assistant izzy washed time neighborhood safe every morning u could hear people fight stay nothing like u would expect defenetly expensive nasty place ,"we didn´t meet izzy at all!!!! after we arrived nobody was there except some spanish speaking people.
our room was disgusting!!! it smelted like mold and was very dirty!!!!
the bathroom wasn´t cleaned either and my friend and i wanted to leave right after we came…
the dryer or washer was not usable because the assistant from izzy washed all the time.
the neighborhood is not safe at all and every other morning u could hear people fight.
don´t stay there!!!!!! it´s nothing like u would expect it! 
and it´s defenetly to expensive for this nasty place!!!! ",-280.256993,0,0
