,id,property_type,room_type,neighbourhood,accommodates,bedrooms,beds,price
1788,8696236,4,1,28,2,1.0,2.0,105
1789,8814479,0,0,28,5,2.0,3.0,146
1790,8191739,0,1,30,1,1.0,1.0,145
1791,965554,0,0,28,4,2.0,2.0,349
1792,8814039,0,0,28,7,3.0,4.0,168
1793,8813451,0,0,28,7,3.0,4.0,224
1794,14908177,4,0,30,4,1.0,2.0,155
1795,1358531,0,0,28,4,2.0,2.0,299
1796,4602191,0,0,28,5,2.0,3.0,395
1797,7596262,0,0,28,3,1.0,1.0,169
1798,8191517,0,1,28,1,1.0,1.0,155
1799,12088322,0,0,28,5,2.0,2.0,249
1800,13545648,0,0,28,4,2.0,2.0,315
1801,10119075,0,0,28,5,2.0,2.0,199
1802,4467841,0,0,30,5,2.0,3.0,289
1803,3931204,0,0,28,3,1.0,2.0,220
1804,10118716,0,0,28,5,2.0,2.0,199
1805,9644312,0,1,2,2,1.0,1.0,95
1806,10118946,0,0,28,5,2.0,2.0,199
1807,10118379,0,0,28,3,1.0,1.0,169
1808,7857318,0,0,28,5,2.0,2.0,199
1809,10118091,0,0,28,3,1.0,1.0,169
1810,10052037,0,0,28,3,1.0,1.0,169
1811,10152056,0,0,28,3,1.0,1.0,169
1812,10119193,0,0,28,5,2.0,2.0,199
1813,10051649,0,0,28,5,2.0,2.0,199
1814,25418,0,0,28,2,1.0,1.0,249
1815,10051842,0,0,28,5,2.0,2.0,199
1816,7855702,0,0,28,5,2.0,2.0,199
1818,4610745,0,0,2,2,0.0,1.0,99
1819,23668,0,0,28,2,1.0,1.0,249
1820,10119327,0,0,28,5,2.0,2.0,199
1821,10327517,0,0,28,4,1.0,1.0,135
1822,6015995,0,0,28,3,1.0,1.0,189
1823,7308623,0,1,30,1,1.0,1.0,60
1824,4489920,0,0,28,3,1.0,2.0,209
1825,2769450,0,0,28,3,1.0,2.0,280
1826,14467554,0,0,30,4,2.0,3.0,275
1827,1867881,0,0,28,5,2.0,3.0,269
1828,1131634,0,0,28,4,1.0,2.0,219
1829,67774,0,0,2,3,1.0,1.0,110
1830,8309711,4,0,2,4,2.0,2.0,275
1831,5659866,0,0,2,4,2.0,1.0,200
1833,6432655,0,0,2,2,1.0,1.0,150
1834,13249829,0,0,2,4,2.0,2.0,128
1835,4900659,0,0,2,2,1.0,1.0,177
1836,7928656,0,0,30,4,1.0,2.0,150
1837,9386847,0,0,2,5,2.0,2.0,220
1838,6444148,0,0,2,2,1.0,1.0,155
1839,10311094,0,0,30,8,3.0,3.0,399
1840,9596153,0,0,2,1,1.0,1.0,159
1841,14025410,0,0,2,2,0.0,1.0,99
1842,3377871,0,1,2,2,1.0,1.0,120
1843,59776,1,1,2,2,1.0,1.0,270
1844,6488924,0,1,2,1,1.0,1.0,150
1845,9232355,0,0,30,2,0.0,2.0,89
1846,11202183,8,0,2,3,0.0,2.0,199
1847,4718577,0,1,2,2,1.0,1.0,120
1848,12648403,0,0,2,2,0.0,1.0,133
1849,13778731,0,0,2,3,1.0,1.0,275
1850,2126053,0,0,2,2,0.0,1.0,165
1851,5690640,0,0,2,2,1.0,1.0,300
1852,2823378,0,1,2,1,1.0,1.0,100
1853,13810937,0,1,2,1,1.0,1.0,85
1855,8732121,0,0,2,2,0.0,1.0,155
1856,2423613,0,1,2,1,1.0,1.0,85
1857,13728510,0,0,30,3,0.0,1.0,255
1858,12493396,0,0,2,4,1.0,1.0,299
1859,8052494,0,0,2,2,1.0,2.0,143
1860,7092874,4,0,2,4,2.0,3.0,260
1861,13433475,0,0,30,8,2.0,3.0,267
1862,2947662,0,0,2,6,2.0,2.0,299
1863,7911936,0,0,2,2,0.0,1.0,155
1864,2754975,0,0,2,4,1.0,2.0,250
1865,13521992,0,1,30,2,1.0,1.0,169
1866,13138055,0,1,2,2,1.0,1.0,75
1867,7713815,0,0,2,2,0.0,1.0,137
1868,8747720,0,0,2,2,1.0,1.0,225
1869,4995033,0,0,2,3,2.0,2.0,220
1870,9107357,4,0,2,2,1.0,1.0,210
1871,5064995,0,0,2,2,2.0,2.0,147
1872,6600417,0,1,2,2,1.0,1.0,180
1873,10434883,0,0,2,2,0.0,1.0,209
1874,13121821,0,0,30,4,1.0,2.0,199
1875,9844242,0,0,2,2,1.0,1.0,103
1876,13295184,0,0,30,6,2.0,3.0,200
1877,6763785,0,1,2,1,1.0,1.0,113
1878,586994,0,0,2,2,1.0,1.0,175
1879,915272,0,0,30,3,1.0,1.0,175
1880,3520353,0,0,2,2,1.0,1.0,238
1881,4978467,0,0,2,2,2.0,1.0,250
1882,14742722,0,1,2,1,1.0,1.0,100
1883,7614517,0,0,2,2,0.0,1.0,200
1884,12356,4,0,2,3,1.0,1.0,200
1885,12726343,0,0,2,2,0.0,1.0,184
1886,4632511,4,0,2,4,2.0,2.0,305
1887,8384444,0,1,2,2,1.0,1.0,130
1888,6778788,0,0,30,2,1.0,1.0,149
1889,2682662,0,0,2,2,0.0,1.0,200
1891,10611598,0,0,2,2,1.0,1.0,200
1892,8090623,4,1,2,2,1.0,1.0,199
1893,13300621,0,0,30,6,2.0,3.0,250
1894,14873017,0,0,30,4,1.0,2.0,220
1895,8614167,0,0,2,3,2.0,2.0,275
1897,11120777,0,0,30,8,2.0,2.0,200
1898,9235198,0,1,30,2,1.0,1.0,135
1899,6908672,0,0,2,4,2.0,2.0,199
1900,13101775,0,0,2,3,1.0,1.0,140
1901,5959251,0,0,2,2,1.0,2.0,375
1902,14872018,1,1,2,2,1.0,1.0,104
1904,12365159,0,0,2,2,1.0,1.0,395
1905,13331733,0,0,30,6,1.0,3.0,200
1906,8662258,0,2,30,2,1.0,1.0,89
1907,7531700,0,0,2,2,0.0,1.0,157
1908,13797236,0,0,2,4,1.0,2.0,185
1909,2862120,0,2,2,1,1.0,1.0,100
1910,6089196,0,0,2,2,1.0,1.0,200
1911,13658522,0,1,2,2,1.0,1.0,330
1912,4532603,0,0,2,4,1.0,2.0,229
1913,9169272,0,0,2,2,1.0,1.0,130
1914,6400348,0,1,2,2,1.0,1.0,200
1915,1648950,0,0,2,2,1.0,1.0,157
1916,13788865,0,0,30,2,0.0,1.0,150
1917,9857049,0,0,2,2,1.0,1.0,189
1918,14673441,0,1,2,2,1.0,1.0,250
1919,11906382,8,0,2,3,2.0,2.0,375
1920,5743939,0,0,2,6,2.0,2.0,324
1921,3432321,0,0,30,2,0.0,1.0,220
1922,4546333,0,0,2,2,0.0,1.0,195
1923,9464030,0,0,30,1,1.0,1.0,150
1924,7514024,0,0,2,2,0.0,1.0,150
1925,13330146,0,0,2,2,1.0,1.0,147
1926,10379031,0,0,2,2,1.0,1.0,275
1927,5725804,4,0,2,2,1.0,1.0,130
1928,4644455,0,0,2,2,1.0,1.0,197
1929,9133627,0,0,2,2,0.0,1.0,150
1930,13524454,0,1,30,1,1.0,1.0,140
1931,7527864,0,1,30,2,1.0,1.0,150
1933,6677640,0,0,2,3,1.0,2.0,200
1934,6480967,0,0,27,4,1.0,3.0,350
1935,1827762,0,0,2,2,1.0,1.0,195
1936,7854872,0,0,2,2,0.0,1.0,145
1937,10855052,0,0,2,3,1.0,2.0,125
1938,13591091,0,1,30,2,1.0,1.0,189
1939,4635390,0,0,2,2,1.0,1.0,199
1940,1745339,0,0,2,2,0.0,1.0,195
1941,7514336,0,0,2,2,0.0,1.0,155
1942,7874552,0,1,2,2,1.0,1.0,130
1943,3673104,0,0,2,3,1.0,2.0,289
1944,8450098,4,1,2,4,1.0,3.0,175
1945,6742905,0,0,2,2,0.0,2.0,99
1946,697078,0,0,2,3,1.0,1.0,175
1947,9755993,0,0,2,2,0.0,1.0,107
1948,3890373,0,0,2,4,1.0,2.0,225
1949,3873776,0,0,30,4,3.0,3.0,325
1951,13294558,0,0,30,6,2.0,3.0,250
1952,13376457,0,0,2,2,0.0,1.0,175
1953,12210223,0,0,2,4,1.0,3.0,225
1954,12738816,0,0,30,4,1.0,1.0,196
1955,6776075,0,0,30,2,1.0,1.0,249
1956,5709298,0,0,2,4,2.0,2.0,220
1957,6445917,0,0,2,2,0.0,1.0,178
1958,2776143,0,0,30,3,0.0,2.0,99
1959,23619,0,0,2,2,0.0,1.0,175
1960,7920759,4,0,2,4,2.0,2.0,300
1961,10164810,0,0,30,4,1.0,1.0,179
1962,14572100,0,0,2,3,0.0,1.0,200
1963,11016623,0,0,30,2,1.0,1.0,160
1964,8428052,0,1,2,2,1.0,1.0,195
1965,14374965,0,0,2,3,1.0,2.0,200
1967,7329849,0,1,2,1,1.0,1.0,200
1968,3069104,0,0,2,3,1.0,1.0,230
1970,7918592,0,1,2,1,1.0,1.0,110
1971,9248612,0,0,30,6,2.0,2.0,350
1972,54944,0,0,2,2,1.0,1.0,185
1973,7837202,0,0,2,2,0.0,1.0,150
1974,5445126,0,0,2,2,1.0,1.0,175
1975,2216767,0,0,2,2,1.0,1.0,179
1976,14586440,0,0,2,3,1.0,2.0,269
1977,250345,0,0,2,2,1.0,1.0,285
1979,14700046,0,1,30,3,1.0,1.0,135
1980,4461613,0,1,2,1,1.0,1.0,150
1981,6410674,0,1,2,1,1.0,1.0,175
1983,13307513,0,0,2,3,1.0,1.0,114
1985,10653150,4,0,30,4,2.0,2.0,160
1986,4787359,0,0,2,3,1.0,1.0,250
1987,3050565,0,1,2,1,1.0,1.0,90
1988,13306811,0,0,2,2,0.0,1.0,129
1989,7553969,0,0,2,2,0.0,1.0,140
1990,11701611,0,0,2,2,1.0,1.0,210
1991,7244031,0,0,2,3,1.0,1.0,125
1992,4032756,0,0,2,2,1.0,2.0,188
1993,9078998,0,0,2,2,1.0,1.0,150
1994,6326257,0,0,2,5,2.0,2.0,375
1995,3377100,0,0,2,2,1.0,1.0,245
1996,11306586,0,0,2,2,0.0,2.0,150
1997,7342359,0,0,2,2,1.0,1.0,250
1998,7996844,0,1,2,2,1.0,1.0,130
1999,14124430,0,0,2,7,2.0,3.0,250
2000,8471852,0,0,2,1,1.0,1.0,120
2001,12143408,0,0,2,2,1.0,1.0,220
2002,8782592,0,0,2,4,2.0,2.0,300
2003,10470115,0,0,2,3,1.0,1.0,199
2004,7635616,0,0,2,2,0.0,1.0,155
2005,1886037,0,0,2,4,2.0,2.0,230
2006,11343485,0,0,2,3,1.0,2.0,159
2007,8537786,11,1,2,1,1.0,1.0,202
2008,9273978,0,0,2,2,0.0,1.0,229
2009,14407094,0,2,30,4,1.0,2.0,129
2010,14857569,1,1,2,1,1.0,1.0,79
2011,9273395,0,0,2,4,1.0,1.0,210
2012,10945774,0,0,2,2,0.0,1.0,129
2013,13993185,0,0,2,4,1.0,1.0,200
2014,9274587,0,0,2,4,1.0,1.0,229
2015,6554785,0,0,2,2,0.0,1.0,160
2016,2998554,0,0,2,6,2.0,3.0,135
2017,4359160,0,0,2,2,0.0,2.0,99
2018,3392423,0,1,2,2,1.0,1.0,115
2019,14074739,0,0,2,2,1.0,1.0,175
2020,4489490,0,0,2,2,0.0,1.0,229
2021,508017,0,0,2,2,1.0,1.0,199
2022,8170181,0,0,30,3,1.0,1.0,200
2023,3068453,0,0,27,3,0.0,1.0,133
2024,9934771,0,0,27,3,1.0,1.0,120
2025,2821825,0,0,27,4,2.0,2.0,329
2026,21891,0,0,7,4,2.0,2.0,349
2027,13686161,0,0,10,4,1.0,2.0,209
2028,4759640,0,0,28,2,0.0,1.0,200
2029,4021522,0,0,30,4,2.0,2.0,329
2030,9905304,0,0,7,6,2.0,2.0,375
2031,3182652,0,0,27,5,2.0,2.0,350
2032,10742655,0,1,9,8,1.0,2.0,70
2033,13926201,0,1,30,2,1.0,1.0,10
2034,3653207,0,0,27,2,1.0,1.0,250
2035,7240775,0,0,28,4,2.0,2.0,329
2036,14421910,0,0,28,5,2.0,2.0,119
2037,11357756,0,0,30,3,1.0,1.0,202
2038,12211821,0,0,27,3,0.0,2.0,158
2039,2747654,0,0,27,3,0.0,1.0,150
2040,13081090,9,0,27,4,2.0,2.0,279
2042,7838961,0,0,27,2,1.0,1.0,269
2043,1240598,0,0,27,2,1.0,1.0,152
2044,8799256,0,0,10,6,2.0,3.0,295
2045,4924009,0,0,27,3,1.0,1.0,128
2046,12069214,0,0,27,3,0.0,1.0,220
2047,497810,0,0,10,8,3.0,3.0,334
2048,12365454,0,0,30,6,2.0,2.0,290
2049,9299923,4,0,30,4,1.0,2.0,139
2050,12898806,0,0,28,2,1.0,1.0,220
2051,14335782,3,0,30,7,0.0,3.0,60
2052,6741968,0,0,2,4,1.0,1.0,239
2053,4275846,0,0,27,2,0.0,1.0,150
2054,13926017,0,0,30,5,2.0,2.0,290
2055,8814532,0,0,28,5,2.0,3.0,153
2056,11336922,0,1,13,4,1.0,1.0,250
2057,14236787,0,1,30,2,1.0,1.0,295
2058,14760955,0,0,2,3,1.0,2.0,204
2059,8420956,2,1,21,2,1.0,1.0,345
2060,8814105,0,0,28,7,3.0,4.0,181
2061,14122467,13,0,10,2,1.0,1.0,190
2062,10730,0,0,2,3,1.0,1.0,150
2063,9796309,12,1,13,4,1.0,1.0,100
2064,14351036,0,1,30,3,1.0,2.0,80
2065,14679817,9,1,18,3,1.0,1.0,139
2066,8325477,0,0,2,2,1.0,1.0,275
2067,9680953,0,0,28,5,1.0,1.0,135
2068,10549219,4,1,13,4,1.0,2.0,250
2069,13793578,10,0,13,4,1.0,1.0,250
2070,12383703,0,0,7,5,2.0,2.0,199
2071,5649821,0,0,27,4,1.0,1.0,300
2072,5371687,0,0,2,4,1.0,1.0,249
2073,8814215,0,0,14,7,3.0,4.0,167
2074,12563549,0,0,9,3,1.0,1.0,400
2075,2715779,12,1,13,4,1.0,2.0,400
2076,13152370,0,0,10,6,2.0,3.0,285
2077,12382239,0,0,28,4,2.0,2.0,250
2078,60356,4,0,2,2,1.0,1.0,175
2079,1340290,0,1,28,1,1.0,1.0,110
2080,11842312,0,0,27,2,1.0,1.0,179
2081,4977034,9,0,18,4,2.0,2.0,400
2082,4075898,0,0,10,2,1.0,1.0,289
2083,8696200,0,2,28,2,1.0,2.0,103
2084,8302844,0,0,2,4,0.0,2.0,107
2085,9709597,10,1,30,4,1.0,2.0,400
2086,8432166,0,0,27,4,1.0,1.0,175
2087,8792552,0,0,10,7,2.0,4.0,265
2088,12087989,0,0,27,3,0.0,1.0,220
2089,2547129,0,0,14,3,1.0,1.0,199
2090,4190704,0,0,10,3,0.0,1.0,220
2091,7728499,0,0,2,2,0.0,1.0,160
2092,12541136,0,0,2,4,1.0,2.0,230
2093,13652746,0,0,27,2,1.0,1.0,209
2094,8563141,0,0,10,4,2.0,2.0,285
2095,6924700,0,0,10,4,1.0,2.0,265
2096,6596242,0,0,9,3,1.0,2.0,185
2097,7054912,0,0,28,2,1.0,1.0,225
2098,665035,0,0,28,3,1.0,1.0,249
2099,10116914,0,0,7,3,1.0,1.0,169
2100,9218288,0,0,2,2,1.0,1.0,325
2101,12232615,0,1,10,2,1.0,1.0,250
2102,12363660,0,0,30,3,0.0,2.0,206
2103,13723404,0,0,10,4,1.0,2.0,189
2104,11069156,0,1,10,2,1.0,1.0,400
2105,9707238,0,0,28,4,2.0,2.0,299
2106,14574734,0,2,30,2,1.0,1.0,150
2107,14754902,0,0,27,4,1.0,2.0,209
2108,10117803,0,0,7,5,2.0,2.0,199
2109,8792,0,0,2,3,1.0,1.0,154
2110,10295349,1,1,9,8,1.0,2.0,70
2111,13836832,0,0,30,4,2.0,2.0,199
2113,14760973,0,2,27,1,1.0,1.0,99
2114,9922595,0,0,7,3,1.0,1.0,169
2115,14870557,10,0,13,4,1.0,2.0,399
2116,12902509,0,0,27,2,1.0,1.0,400
2117,11983535,0,0,7,5,2.0,2.0,199
2118,10117122,0,0,7,5,2.0,2.0,199
2119,14760739,0,1,27,1,1.0,1.0,80
2120,2547075,0,0,9,2,0.0,1.0,150
2121,2776391,0,0,9,4,2.0,3.0,235
2122,891953,0,0,9,3,1.0,1.0,175
2124,973695,0,0,14,4,1.0,2.0,250
2125,2481019,0,0,28,4,1.0,2.0,229
2126,8837755,0,0,1,4,2.0,2.0,275
2127,6134867,0,0,10,4,2.0,2.0,325
2128,11885653,0,1,13,4,1.0,1.0,135
2129,10705351,0,1,30,5,1.0,2.0,125
2130,6936712,4,0,2,1,0.0,1.0,175
2131,13113748,0,1,28,1,1.0,1.0,390
2132,14653823,0,0,18,3,0.0,2.0,160
2133,1873046,0,0,27,3,1.0,1.0,184
2134,12752020,0,0,28,3,0.0,1.0,240
2135,218259,0,0,7,2,1.0,1.0,269
2136,5953696,9,0,30,2,1.0,1.0,225
2137,6181758,0,0,10,4,2.0,2.0,310
2138,5215982,0,0,10,2,1.0,1.0,285
2139,38579,0,0,28,4,2.0,2.0,299
2140,4118162,0,0,10,2,1.0,1.0,289
2141,6887053,0,1,27,2,1.0,2.0,190
2142,4303606,1,1,27,2,1.0,1.0,115
2143,9770560,0,0,27,3,0.0,1.0,225
2144,13669224,0,0,27,4,1.0,2.0,200
2145,70481,0,0,2,2,1.0,1.0,175
2146,14897997,0,0,13,4,2.0,2.0,249
2147,4510513,0,0,10,2,0.0,1.0,229
2149,11440702,0,0,28,4,1.0,2.0,200
2150,11866651,8,0,27,10,3.0,9.0,350
2151,14110129,0,0,30,3,1.0,2.0,299
2152,13980127,0,0,30,2,1.0,1.0,350
2153,6181230,0,0,28,2,1.0,1.0,249
2154,1596470,8,0,1,6,2.0,4.0,375
2155,8097903,0,0,28,4,2.0,2.0,329
2156,14421841,0,0,28,5,2.0,2.0,119
2157,4574921,0,0,30,6,2.0,3.0,300
2158,14421692,0,0,28,5,2.0,2.0,119
2159,13078148,0,0,10,2,0.0,1.0,239
2160,1248870,0,0,28,4,1.0,2.0,219
2161,9425087,0,0,13,4,2.0,2.0,365
2162,13275308,0,0,13,6,2.0,3.0,375
2163,13225005,0,0,30,3,1.0,2.0,218
2164,2821921,0,0,27,4,2.0,2.0,329
2165,14421403,0,0,28,5,2.0,2.0,119
2166,8441187,0,2,10,2,1.0,1.0,95
2167,14421304,0,0,28,5,2.0,2.0,119
2168,10881600,0,0,30,3,1.0,1.0,199
2169,14043390,0,0,30,4,1.0,1.0,150
2170,14420163,0,0,7,5,2.0,2.0,119
2171,13812075,0,0,30,2,1.0,1.0,140
2172,6993585,0,1,30,2,1.0,1.0,300
2173,14419982,0,0,7,5,2.0,2.0,119
2174,9530285,0,0,28,4,2.0,2.0,300
2175,6686224,0,1,27,1,1.0,1.0,125
2176,14419482,0,0,7,5,2.0,2.0,119
2177,13912429,10,1,13,4,1.0,2.0,300
2178,2410846,0,0,2,2,1.0,1.0,150
2179,12830117,12,0,9,4,1.0,1.0,287
2180,2573685,0,0,28,4,1.0,2.0,249
2181,7832890,0,0,2,2,0.0,1.0,155
2182,13730500,0,0,10,6,2.0,3.0,250
2183,14303099,0,0,10,4,2.0,2.0,325
2184,9111413,0,0,30,3,1.0,1.0,240
2185,11061030,12,0,13,4,1.0,2.0,240
2186,12987348,0,0,13,6,2.0,3.0,375
2187,8340072,0,0,10,4,1.0,2.0,225
2188,1966195,0,0,7,5,2.0,3.0,389
2189,12815192,0,0,2,2,1.0,1.0,175
2190,7914359,0,0,10,6,2.0,3.0,365
2193,4489588,0,0,10,2,1.0,1.0,249
2194,1868124,0,0,7,3,1.0,2.0,293
2195,13027627,0,1,12,2,1.0,1.0,45
2196,67946,0,1,12,3,1.0,1.0,249
2197,52423,0,0,12,4,2.0,2.0,349
2198,54215,0,0,12,4,2.0,2.0,349
2199,54487,0,0,12,3,1.0,1.0,309
2200,7414930,4,0,12,2,0.0,1.0,350
2201,25142,0,0,12,4,2.0,2.0,349
2202,9364092,0,0,12,2,1.0,1.0,158
2203,8152796,0,1,12,1,1.0,0.0,80
2205,8955473,0,0,12,4,2.0,3.0,275
2206,8187052,0,0,12,5,2.0,2.0,319
2207,14852273,0,1,30,1,1.0,1.0,140
2208,9127677,0,0,12,3,1.0,1.0,200
2209,14608495,0,1,30,1,1.0,1.0,85
2210,8925974,0,0,12,4,2.0,3.0,375
2211,8552387,4,0,1,4,1.0,2.0,225
2212,14660851,0,0,12,2,1.0,1.0,100
2213,7211531,0,1,12,2,1.0,1.0,67
2214,6923446,0,1,12,2,1.0,2.0,175
2215,39116,0,1,12,2,1.0,1.0,99
2216,3992208,0,0,12,4,0.0,1.0,99
2217,4577188,0,0,12,4,1.0,2.0,127
2218,14682588,0,0,12,3,1.0,1.0,225
2219,14418593,0,0,12,3,1.0,1.0,300
2220,3985462,0,0,1,3,1.0,1.0,199
2221,14486237,0,0,12,3,1.0,1.0,300
2222,14469894,0,0,12,3,1.0,1.0,300
2223,13434817,0,0,12,4,2.0,2.0,200
2224,14274311,0,0,30,2,1.0,1.0,150
2225,14221294,0,1,12,2,1.0,1.0,75
2226,1867754,0,0,12,3,1.0,2.0,228
2227,14368660,0,1,12,1,1.0,1.0,99
2228,9125711,0,0,30,2,1.0,1.0,99
2229,1695275,0,0,12,4,1.0,1.0,99
2230,11592154,0,1,12,2,1.0,2.0,298
2231,14073235,0,0,12,3,1.0,1.0,200
2232,2915595,0,0,12,2,1.0,1.0,299
2233,8249201,0,0,12,1,0.0,1.0,90
2234,5684346,0,0,30,3,1.0,2.0,155
2235,2243499,0,0,12,3,1.0,2.0,285
2236,6356533,0,0,12,5,2.0,3.0,279
2237,10231714,0,0,12,4,1.0,2.0,140
2238,9452993,0,1,12,2,1.0,1.0,60
2239,7650016,0,0,12,2,0.0,1.0,130
2240,8141545,0,0,12,3,1.0,1.0,189
2241,6240901,0,1,30,1,1.0,1.0,88
2242,13073078,0,1,30,2,1.0,1.0,60
2243,6568621,0,0,12,5,2.0,3.0,279
2244,3914363,0,0,30,3,1.0,2.0,219
2245,12630619,0,0,12,3,1.0,2.0,140
2246,6453686,0,0,12,2,0.0,1.0,140
2247,3783090,0,0,12,2,0.0,1.0,160
2248,12826881,0,1,12,1,1.0,1.0,75
2249,6027467,0,0,12,3,1.0,1.0,239
2250,14252020,0,1,12,1,1.0,1.0,74
2251,14825159,1,1,30,1,1.0,1.0,125
2252,1242798,0,0,12,2,1.0,1.0,135
2253,14595735,0,1,12,2,1.0,1.0,125
2254,13863190,4,1,1,3,1.0,1.0,120
2255,5125723,0,0,12,2,1.0,1.0,100
2256,9041513,0,0,12,4,1.0,2.0,219
2257,9845039,0,0,12,4,1.0,2.0,100
2258,10995976,0,1,30,2,1.0,2.0,77
2259,12154150,0,1,12,1,1.0,1.0,55
2260,12973308,0,0,12,2,1.0,1.0,300
2261,12432623,0,1,12,2,1.0,2.0,85
2262,14824684,1,1,30,2,1.0,2.0,175
2263,14481328,0,0,12,2,1.0,1.0,232
2264,13547391,0,1,12,2,1.0,1.0,77
2265,13449049,0,0,12,3,1.0,1.0,140
2266,6894734,0,1,30,1,1.0,1.0,60
2267,228883,0,0,12,5,2.0,2.0,349
2268,11890768,4,1,30,3,1.0,2.0,213
2270,6951829,0,0,12,5,2.0,2.0,319
2271,13709190,0,1,30,2,1.0,1.0,89
2272,13266833,0,1,12,2,1.0,1.0,97
2273,6516588,0,0,30,3,1.0,1.0,175
2274,11087731,0,0,12,4,2.0,2.0,100
2275,1863443,0,0,30,3,1.0,2.0,219
2277,13544430,0,1,12,1,1.0,1.0,30
2278,12446656,0,2,12,2,1.0,1.0,80
2279,13724578,0,0,12,4,1.0,2.0,120
2280,1864705,0,0,12,5,2.0,3.0,279
2281,9941923,0,0,12,6,2.0,2.0,192
2282,4109165,0,0,30,3,1.0,1.0,219
2283,14136069,0,0,12,2,1.0,1.0,220
2284,6927063,0,1,12,2,1.0,1.0,69
2286,7499960,4,0,12,1,1.0,1.0,295
2287,5990896,0,2,12,1,1.0,1.0,85
2288,13147585,0,2,12,2,1.0,1.0,60
2289,9040476,0,0,12,5,2.0,3.0,279
2290,13546070,0,0,12,2,1.0,1.0,239
2291,6844012,0,0,12,5,2.0,2.0,199
2292,14662927,0,1,12,3,1.0,1.0,83
2293,2174476,0,0,12,4,0.0,1.0,189
2294,9367059,0,0,12,10,1.0,16.0,229
2295,14774868,0,1,30,1,1.0,1.0,85
2296,11431331,0,0,12,3,1.0,1.0,289
2297,9130532,0,0,12,2,0.0,1.0,110
2298,13397201,0,0,30,2,1.0,1.0,175
2299,1141888,8,1,12,3,1.0,1.0,149
2300,14873137,0,0,12,2,0.0,1.0,200
2301,8165898,0,0,12,5,2.0,2.0,319
2302,8335838,0,0,12,5,2.0,2.0,319
2303,5911004,0,0,12,2,1.0,1.0,260
2304,10186477,0,1,12,2,1.0,1.0,50
2305,716512,0,0,12,4,2.0,2.0,349
2306,8187595,0,0,12,5,2.0,2.0,319
2307,4565470,0,0,12,5,2.0,3.0,279
2308,6467991,0,1,12,1,1.0,1.0,80
2309,6072693,0,0,12,2,1.0,1.0,199
2310,13298014,0,1,12,1,1.0,1.0,77
2311,9855,0,0,12,3,1.0,1.0,259
2312,14624367,0,0,12,5,2.0,2.0,326
2313,8168982,0,0,12,5,2.0,2.0,199
2314,6268395,0,0,12,3,1.0,1.0,169
2315,14360470,0,1,12,1,1.0,1.0,70
2316,6446940,0,1,12,2,1.0,1.0,98
2317,7869497,0,0,12,3,1.0,1.0,349
2318,14468407,0,1,12,2,1.0,1.0,90
2319,6790961,0,0,12,5,2.0,2.0,319
2320,12183851,0,1,12,1,1.0,1.0,70
2321,7219056,0,0,12,3,1.0,2.0,379
2322,12969783,0,0,12,4,2.0,2.0,315
2323,14823724,0,0,1,6,1.0,2.0,200
2324,9496325,0,0,12,3,1.0,2.0,145
2325,8335652,0,0,12,5,2.0,2.0,319
2326,10034930,0,0,12,5,2.0,2.0,199
2327,13082258,0,1,12,1,1.0,1.0,52
2328,10149314,0,0,12,3,1.0,1.0,169
2329,12854553,0,1,12,2,1.0,2.0,75
2330,6317304,0,0,12,2,1.0,1.0,193
2331,2663667,0,0,12,4,0.0,2.0,155
2332,13968572,0,0,12,3,1.0,1.0,150
2333,12592117,0,0,12,8,2.0,3.0,299
2334,10036192,0,0,12,5,2.0,2.0,199
2335,11985521,0,0,12,3,1.0,1.0,169
2336,11035223,0,0,12,2,0.0,1.0,103
2337,8336347,0,0,12,5,2.0,2.0,319
2338,13083058,0,0,12,2,0.0,1.0,120
2339,8085906,0,0,12,3,1.0,1.0,169
2340,14573969,0,0,12,1,0.0,1.0,72
2341,7840131,0,0,12,2,1.0,1.0,160
2342,10035581,0,0,12,5,2.0,2.0,199
2343,9793239,0,1,12,1,1.0,1.0,52
2344,12871837,0,2,30,1,1.0,1.0,100
2345,14608502,0,0,30,4,1.0,2.0,160
2346,3303497,0,0,12,5,2.0,2.0,200
2347,13018428,0,0,12,4,2.0,2.0,315
2348,14917833,0,0,30,4,1.0,1.0,250
2349,8184007,0,0,12,5,2.0,2.0,319
2350,6316145,0,0,12,2,1.0,1.0,180
2351,11788394,0,1,12,2,1.0,1.0,220
2352,13017162,0,0,12,3,1.0,1.0,199
2353,1819994,4,0,12,1,1.0,1.0,310
2354,12870514,0,0,12,3,1.0,1.0,238
2355,10036037,0,0,12,5,2.0,2.0,199
2356,4040151,0,0,12,5,2.0,3.0,279
2357,14818575,0,0,30,3,1.0,2.0,135
2358,14885592,0,0,30,2,1.0,1.0,169
2359,5086521,0,0,12,3,0.0,1.0,142
2360,10033715,0,0,12,5,2.0,2.0,199
2361,6015021,0,0,12,3,1.0,1.0,169
2362,8428314,0,0,12,3,1.0,2.0,225
2363,9329398,0,0,12,4,0.0,2.0,150
2364,11987762,0,0,12,5,2.0,2.0,199
2365,6167184,0,0,30,2,1.0,1.0,155
2366,4644069,0,1,12,2,1.0,1.0,110
2367,5659780,0,0,30,2,1.0,1.0,275
2368,12246137,0,0,12,3,1.0,1.0,229
2369,2186358,0,0,12,3,1.0,2.0,285
